emotion,text,content
0,哈哈哈看穿,[]
0,稳如旅游？,[]
0,复制,[]
0,可以入手了,[]
0,争取过10亿,[]
0,他怎么练,[]
2,记不清了,['记不清']
1,刘星可以啊,['可以啊']
0,演过,[]
2,就烦死你,['烦死']
0,我加1块,[]
0,卡里克....,[]
2,太费电了,['太费电']
2,支持你妈b,['妈b']
0,@博纳乌,[]
0,应该是tv的,[]
1,明理赞一个,['赞']
0,没进攻,[]
0,伤害值很高,[]
0,哪个大腿？,[]
0,荀攸是谋主,[]
0,如今鲁尼2000,[]
0,不倔了？,[]
0,微成本,[]
0,数玉米籽籽,[]
2,看着好危险,['好危险']
2,可惜太小,['可惜太小']
0,夜用的,[]
0,巴黎的,[]
1,女的最好,['最好']
1,香！,['香']
0,售价多少,[]
1,我们有底蕴,['底蕴']
0,两人都硬了,[]
0,naive阴谋论,[]
0,千万有,[]
0,对加油,[]
2,我不投面馆,['不投']
0,有我敏必看,[]
2,曼吧卧底多,['卧底']
0,20年了,[]
0,你好，妹纸,[]
0,王建,[]
0,好像油画,[]
1,非常客观,['客观']
0,卖挖掘机？,[]
0,省电了,[]
0,是95分钟,[]
2,博主sb,['sb']
0,低于90%,[]
0,世界前五b2b,[]
0,这个无解,[]
1,心不慌了,['心不慌了']
0,四家,[]
0,搜噶,[]
0,不要嫉妒,[]
2,重心不稳,['不稳']
0,中山国,[]
1,你真厉害,['真厉害']
0,就这场伤的,[]
0,2楼爆炸,[]
0,有博格巴了,[]
0,三嫂,[]
0,活捉，哈哈,[]
0,ACE女王,[]
2,傻比你好,['傻比']
0,嗯想去,[]
0,从左向右攻,[]
1,好家伙！,['好家伙']
0,继续挖彩票,[]
0,你认识我？,[]
0,刘德华不服,[]
0,哥你咋了,[]
0,不好不好,[]
0,袁詠儀,[]
0,踩上去啊,[]
0,观光来了,[]
0,我也是……,[]
0,水狗,[]
2,实力打脸啊,['打脸']
0,塞足球,[]
2,装傻,['装傻']
2,难过！！,['难过']
0,不到曼均,[]
0,我也得过,[]
0,99的,[]
0,欠费,[]
1,忍者号最牛,['最牛']
1,一切順利,['一切順利']
1,最爱这俩人,['爱']
1,……6666,['6666']
0,出新歌了？,[]
0,你是奸夫？,[]
0,哪里买的？,[]
0,灯大。,[]
0,t14?,[]
1,席尔瓦笑了,['笑了']
0,私服不好玩,[]
1,这招也不错,['也不错']
0,寻秦记,[]
0,是贝莱蒂,[]
0,等降价再买,[]
0,伊莱克斯？,[]
1,山东软妹子,['软妹子']
0,谁阿,[]
0,@汕城洁恋,[]
1,真稳定……,['稳定']
0,吧酱代言人,[]
0,只信官宣,[]
2,别骂人行不,['别骂人']
1,影响力无敌,['无敌']
0,无锋阵么,[]
0,坐等考古,[]
2,烂尾了,['烂尾']
0,这是圆圆？,[]
0,有CBA明显？,[]
0,意图何在？,[]
0,30%场地原因,[]
2,真能水,['真能水']
1,非常爽,['爽']
2,负资产,['负资产']
0,希腊国徽：,[]
0,钻孔四五年,[]
0,你哪届,[]
0,托蒂国字脸,[]
0,和二弟并列,[]
2,搞基的！,['搞基']
0,层主多大,[]
0,花大姐,[]
0,s好难找啊,[]
0,巅峰胖7000,[]
2,心疼娜娜,['心疼']
2,天灾,['天灾']
0,一步,[]
0,卖银,[]
2,一脸懵B,['懵B']
0,利昂内尔,[]
0,赶紧去买切,[]
1,哈哈哈仔细,['哈哈哈']
0,truemusic,[]
0,令狐冲不服,[]
0,藏头诗,[]
0,吻乳3p,[]
1,id满分,['满分']
0,1w左右,[]
0,不光是tg,[]
2,必败,['败']
0,买波霸吧,[]
0,老汉是谁,[]
0,客服的心理,[]
0,莫名心塞,[]
0,曼加拉吧,[]
0,你懂的,[]
1,稳如好人卡,['好人卡']
1,我也信了,['信']
2,豆迷自重,['自重']
2,数据全错,['全错']
0,00后吧,[]
0,一会再去吃,[]
0,你就看着吧,[]
0,那是狼堡,[]
0,到底是什么,[]
2,天津没有,['没有']
0,20多万的车,[]
0,任我行,[]
0,河池笑出声,[]
1,张钧甯不错,['张钧甯不错']
0,我给不了耶,[]
0,去搜搜,[]
1,好可耐,['可耐']
0,么么答,[]
0,平胸的你,[]
0,看视频自学,[]
2,用词不准！,['用词不准']
1,官宣吧,['官宣']
0,逗的是你,[]
0,周濂,[]
0,他去过巴萨,[]
0,果然姓王,[]
1,梦二谢谢,['谢谢']
0,其实都一样,[]
0,你见的少,[]
1,期待飞霜,['期待']
2,固执的鱼,['固执']
0,哦呵呵,[]
0,房价适中？,[]
0,胡一刀da'du,[]
0,我选博格巴,[]
2,尼玛谁挖的,['尼玛']
1,加油鸟叔,['加油']
0,金卡,[]
0,浮南人啊,[]
0,澡堂,[]
0,上海有,[]
0,走步,[]
2,S/L大法可耻,['可耻']
0,@田雨,[]
1,楼上同感啊~,['同感']
1,一下儿笑尿,['笑尿']
0,这是哪部剧,[]
1,我也是好人,['好人']
0,壮士啊,[]
0,套图！,[]
0,上套图,[]
0,河马别怕,[]
0,蒸发了,[]
0,揪你鸡毛,[]
1,这就对啦,['对']
0,毛岸英,[]
0,开的5,[]
1,快点官宣!,['官宣']
0,什么鬼？,[]
2,打仗一般,['一般']
2,画质捉鸡,['画质捉鸡']
0,偶遇大神,[]
0,npy1,[]
0,这个真的吊,[]
1,谢谢~,['谢谢']
0,碧游?,[]
0,夏侯恩,[]
2,根本打不通,['打不通']
2,RKO乱入,['乱入']
2,屌，服你,['服你']
0,等球赛吧,[]
0,为了部落！,[]
0,MUTV有的,[]
0,144/154,[]
0,凌晨四点,[]
1,单手好操作,['好操作']
0,芜湖老乡？,[]
2,现在在卖银,['卖银']
0,king同学。。,[]
2,难为你了,['难为你']
0,三星note7,[]
0,检查,[]
1,好日子,['好日子']
1,卧槽。666,['666']
0,赵是河北人,[]
1,华山不错,['不错']
0,嘘圆圆,[]
0,水塘是谁？,[]
0,他爸妈说啥,[]
0,无力套套,[]
0,那位高人,[]
2,怎么不可以,['不可以']
0,你的啥车,[]
0,不成，10000,[]
2,272给我砸,['砸']
0,名气太大,[]
0,176只,[]
0,螺妹,[]
0,杨志刚？,[]
1,淡定，,['淡定']
1,B格满满,['B格满满']
1,vip笑了,['笑了']
0,哦，老本,[]
0,承你吉言,[]
0,哔哔,[]
0,腿控,[]
0,老球迷了,[]
0,你纹的？,[]
0,纳豆,[]
0,结了猴,[]
0,土豪呀,[]
2,真心难喝,['真心难喝']
1,洛阳人不错,['不错']
0,左边。。,[]
0,你上过？,[]
0,捷克不服,[]
0,英菲尼迪,[]
0,凤凰单枞？,[]
0,哪有教训,[]
0,技术水啊,[]
0,缺乏运动啊,[]
0,训练图,[]
0,哎，好嘞,[]
0,要约要约,[]
0,没订港版？,[]
0,有欧冠冠军,[]
0,吉隆坡,[]
2,很难，走,['很难']
2,2个傻比,['傻比']
0,要火。。。,[]
0,@天灾军团。,[]
0,射门员二号,[]
0,@国安总经理,[]
0,伦巴大神,[]
0,大几?,[]
0,更完了啊,[]
0,春晚是什么,[]
0,不觉得吗？,[]
1,这楼不错啊,['不错啊']
0,盗墓笔记,[]
0,说你呢,[]
0,不就08~12,[]
0,正在看呢,[]
2,楼主TJ了,['TJ']
1,合格，稳,"['合格', '稳']"
1,多漂亮,['漂亮']
0,肯定的呀,[]
0,总经理,[]
0,好无知,[]
0,怀念这个,[]
2,这货退步了,['退步']
1,正好破纪录,['破纪录']
0,蓝已用尽,[]
0,1胜2平3负,[]
1,甜,['甜']
0,睡的也晚,[]
0,图2车牌号,[]
0,也许会十年,[]
1,最喜欢滑稽,['最喜欢']
0,托雷斯啊,[]
0,做出来了求@,[]
2,不如运动,['不如']
1,大神在稳了,['大神在稳了']
0,十獒创世纪,[]
0,菱角,[]
0,为什么追？,[]
0,收了多少？,[]
0,进去后,[]
0,忘了加表情,[]
0,哈😄智商,[]
0,只听演唱会,[]
0,52是一半。,[]
0,同00年,[]
2,尼玛爆了？,['尼玛爆了']
2,别挤,['别挤']
0,活捉大黄狗,[]
0,满街黄衫,[]
0,没这么高,[]
0,再顶,[]
0,我一直在啊,[]
0,梁朝伟！,[]
0,欺,[]
0,哈哈，水过,[]
0,果然在这里,[]
0,超喜欢鼬,[]
0,牵强,[]
0,坦克车,[]
0,必须看,[]
0,一起,[]
0,挤掉娜谁,[]
0,教主哭了,[]
0,你爸呢,[]
0,再等三年吧,[]
0,请百科,[]
0,尤大,[]
0,层主目测40,[]
0,我认识你？,[]
0,这庆祝方式,[]
2,汉文帝吓尿,['吓尿']
0,你们这些人,[]
0,他啥反应,[]
0,经常看到,[]
0,还有娜娜,[]
0,你这高潮的,[]
0,我鸭,[]
1,感谢回复,['感谢']
0,小弟好,[]
0,175或一下,[]
0,我要咬人了,[]
0,新德里吧,[]
2,波比不服,['不服']
0,surfacebook？,[]
0,西超····,[]
0,张的好老,[]
0,熊精,[]
0,不是奥运,[]
2,又来花式,['又来']
0,不会吧,[]
2,垃圾燃油车,['垃圾']
0,巴西班戈,[]
0,锤子是谁,[]
0,真会算！,[]
0,尼吼啊,[]
0,前排：看脸,[]
0,一群老屌,[]
0,你就是个jb,[]
0,我黄岐，,[]
1,对就是那个,['对']
2,广州危险了,['危险']
0,第一歌王,[]
0,2比8,[]
0,不看黄狗,[]
1,刘亦菲+1,['+1']
1,小罗稳,['稳']
0,两条腿吗,[]
0,你好王浩,[]
0,女巫的腿,[]
0,游本昌,[]
0,甘索,[]
0,06年吧,[]
1,喜欢外国车,['喜欢']
0,多斯特,[]
0,翠琴吗？,[]
1,那画面太美,['太美']
1,怎样赢？,['赢']
0,好久没见了,[]
0,哪个队的？,[]
0,几亿,[]
0,门卫可以的,[]
1,热血沸腾,['热血沸腾']
0,终于懂了,[]
0,还有中国的,[]
1,更喜欢272,['喜欢']
0,操振球,[]
1,到底有多强,['有多强']
1,因素很大,['很大']
1,最佳传球,['最佳']
0,傻b?,[]
0,人族无敌,[]
0,@至尊宝,[]
0,看得见你了,[]
0,我电脑看,[]
1,这么大！,['大']
0,米兰的3,[]
0,儿梦抬！,[]
2,误会，误会,['误会']
1,圣水,['圣水']
0,我也觉得啊,[]
0,好多跑男粉,[]
0,5年11级,[]
0,还有AZ,[]
0,你哪的？,[]
0,你试试去,[]
0,有得,[]
0,尤娜,[]
0,倒数三个数,[]
2,应该是装逼,['装逼']
0,易建联,[]
0,二楼挤挤,[]
0,原著杀害,[]
0,求那件连接,[]
0,绿绿更健康,[]
0,哎，都躺着,[]
0,2780！,[]
1,然！,['然！']
0,鸡鸡人也,[]
0,你十三级了,[]
0,我伪你真,[]
2,意大利毒瘤,['毒瘤']
0,宝岛,[]
0,毕公毕净,[]
0,只求番号,[]
0,中国合伙人,[]
0,一中的吗？,[]
2,妈的这个狠,['妈的这个狠']
0,h1要抽签的,[]
1,薪资高,['高']
0,2k上下把,[]
0,谁比较强,[]
0,螃蟹分大小,[]
2,尼玛多大仇,['尼玛多大仇']
0,草帽路飞,[]
2,大江西中枪,['中枪']
0,怎么报复,[]
0,这球吊,[]
0,听说吃了JJ,[]
0,你该找一个,[]
0,我车呢,[]
0,有发票,[]
1,好的谢了,['谢了']
0,你是厨师？,[]
2,跪舔狗,['跪舔狗']
0,鲁政委,[]
0,宝鸡哪里？,[]
2,小腿太壮了,['小腿太壮']
0,能报销,[]
0,你没睡？,[]
1,运气好,['好']
0,草滩大学,[]
0,据说170,[]
2,不怕撑死吗,['撑死']
0,抠脚？,[]
0,这苦逼脸,[]
0,mac怎么绑,[]
0,加盟费多少,[]
1,卧槽，牛b啊,['卧槽，牛b啊']
0,只发了一半,[]
0,80-100差不多,[]
1,高评价！,['高评价']
0,欺实码,[]
1,国产最爱,['最爱']
2,跌落泥度,['跌落泥度']
0,恩，你说说,[]
1,开挂了,['开挂了']
0,可以打折,[]
0,160/180,[]
0,德国联赛杯,[]
1,铁血基恩,['铁血']
0,@戒赌吧老哥,[]
0,真不懂？,[]
0,没看到rojo呢,[]
0,主任是谁,[]
2,不会唱,['不会']
0,分享你了,[]
0,我要买你ID,[]
0,神鬼火枪手,[]
0,贞德。。,[]
1,曼联排第一,['第一']
0,不好用？,[]
0,乐乐！,[]
0,稳如含春,[]
0,羡慕吗,[]
0,@球釜梅西,[]
0,水笔梦,[]
1,我喜欢一个,['喜欢']
0,印度是大象,[]
0,我皮组西,[]
0,凯恩！！！,[]
0,能再小点么,[]
0,开放式啊,[]
0,还洗……,[]
0,就是英国,[]
2,咋不好用吗,['不好用']
0,心态,[]
1,头球准啊,['准']
1,多了特别爽,['爽']
0,小红,[]
0,大河向东流,[]
0,杰姆巴。,[]
0,比妖塔强吗,[]
0,三人轮哈,[]
0,9527仲未训,[]
2,性浪,['浪']
0,可惜啊。,[]
0,金鱼=死鱼,[]
0,我抬最高的,[]
0,你也不抬抬,[]
2,格子不算,['格子不算']
2,36算什么？,['算什么']
0,1万多,[]
0,斯图里奇...,[]
2,有病吧你。,['有病']
0,不到60吧,[]
0,不是男人？,[]
0,卡爆了,[]
2,拜仁NMB,['NMB']
0,你是6樓,[]
0,这技术水平,[]
0,叫啥,[]
0,什么远？,[]
0,又调戏吊丝,[]
0,早点射门,[]
0,接近完成。,[]
0,烧卖是哥哥,[]
0,那是纽卡,[]
1,巴铁真兄弟,['真兄弟']
0,5都不奇怪,[]
0,又黑球仙,[]
0,学学国米,[]
0,你是卧底?,[]
0,胎妹,[]
0,P175EM路过,[]
0,叮咚～,[]
0,插内存卡,[]
0,擦埃文斯,[]
1,嗯不错,['不错']
0,就这个？,[]
0,难道吃鸟粪,[]
0,不到五个,[]
0,13的,[]
0,谁啊这是？,[]
0,加群211460811,[]
0,是态度,[]
0,不会忘记,[]
0,挤挤。留名,[]
1,基本快乐~,['快乐']
1,恒大还不错,['还不错']
1,头像可以,['可以']
2,安胖的眼神,['安胖']
2,层主系烂仔,['烂仔']
0,国,[]
0,后车无语,[]
0,下届总薯记,[]
0,吃葱,[]
0,做饭,[]
2,投胎作死,['作死']
0,本意是啥？,[]
0,q不能贴脸炸,[]
0,LT啊,[]
0,方敏是谁,[]
0,你也好二逼,[]
1,南宫好听,['好听']
0,朴三肺,[]
0,没贴膜,[]
0,包你的夜,[]
0,7.8个月了,[]
0,1959年的,[]
0,还租前锋阿,[]
0,养生流派,[]
0,已睡,[]
0,你没机会。,[]
2,我魔躺枪了,['躺枪']
0,层主爽吧,[]
0,是贫道的,[]
1,哈哈。同感,['哈哈']
0,真的...,[]
0,c罗英超118球,[]
1,厉害👍,['厉害👍']
0,翘首以盼啊,[]
0,买布教授！,[]
0,一张400w,[]
0,北京呢？,[]
0,张燕？,[]
0,晚上啊,[]
1,稳稳第一,['稳稳第一']
0,继续保持,[]
0,莱万和苏亚,[]
0,那我去哪,[]
1,山清水秀,['山清水秀']
2,不喜欢了,['不喜欢了']
0,老太是你妈?,[]
0,得这样。,[]
0,毕竟双娇,[]
0,拒绝撕逼,[]
0,煤山见,[]
0,指代京东,[]
0,女的？,[]
0,是他哥,[]
0,AC1490啊--,[]
2,不会来,['不会']
1,演道玄不错,['不错']
0,混凝土,[]
0,对穿肠,[]
0,沃尔科特,[]
0,可是好看~,[]
0,鸡鸡人herrera,[]
0,你敏,[]
0,惩罚者2,[]
1,够血性,['血性']
0,可以卖2000,[]
0,小马桶,[]
0,whoscored.....,[]
0,兄台握爪。,[]
0,64进32,[]
0,他没话说了,[]
0,她才是妹子,[]
0,WhoamI,[]
0,+10000,[]
0,黄金甲,[]
0,全看过,[]
0,嗯，,[]
0,SU-27?,[]
0,不要啊π_π,[]
0,李毅,[]
0,像国产车,[]
0,@石俊豪,[]
0,gary没这么帅,[]
0,6到起飞,[]
1,不打不相识,['不打不相识']
2,别乱认,['别乱认']
1,你抬是冠军,['冠军']
0,怎么治啊,[]
0,哈克特吧,[]
0,球衣,[]
2,害死人,['害死人']
0,来个大号,[]
1,哈哈哈呵呵,['哈哈哈']
0,科恩兄弟,[]
0,当然金馆长,[]
0,不愧是,[]
0,兄弟真的吗?,[]
0,都是骗子,[]
0,平安保险？,[]
0,YesSir！,[]
1,一定很壮硕,['壮硕']
0,2图号逗比啊,[]
0,签到就行,[]
0,看我资料,[]
2,豆公想多了,['想多了']
0,2630万英镑,[]
2,支离破碎,['支离破碎']
0,表示同意！,[]
0,带球速度,[]
0,高原红？,[]
0,丁羽,[]
1,已经很快了,['很快']
0,尼采是,[]
0,再有你,[]
0,2004年至今吧,[]
0,俄超吧,[]
0,大扎,[]
2,傻逼又伤了,['傻逼']
0,徐州的？？,[]
0,@Twitterfive,[]
2,鸟粪滚粗,['滚粗']
0,双面伊人,[]
0,自我介绍？,[]
0,哈二将,[]
2,根本没有,['没有']
0,她是机器人,[]
0,人妖的忠诚,[]
0,哪稳,[]
0,都是爵爷的,[]
0,前几场没看,[]
0,买神车好,[]
0,绝对低了，,[]
0,但我不是,[]
2,莫密滚粗！,['滚粗']
0,去tk啊,[]
0,不信服！,[]
2,弄好麻烦吗,['好麻烦']
0,留完再挤挤,[]
0,黑葡萄,[]
0,占3D的光,[]
0,总体指什么,[]
0,青岛~岛城,[]
0,这很明显啊,[]
0,你天真..,[]
0,微信群？,[]
1,还行？,['还行']
0,开帖细说？,[]
0,百兰度,[]
1,这样最公平,['公平']
0,Blueair呢？,[]
0,貌似外资,[]
0,不会变,[]
0,王忠伟？,[]
0,调皮,[]
0,传中狂魔,[]
0,旦？,[]
1,谢谢小哥,['谢谢']
0,后腰前置？,[]
0,太平庸了吧,[]
0,沙欣,[]
1,666切换自如,['666']
0,都是黑又硬,[]
0,不是原唱,[]
0,中枪……,[]
0,意大利平了,[]
2,14可惜了,['可惜']
0,一元到手,[]
0,老哥，握爪,[]
0,丫丫下,[]
0,送费莱尼,[]
0,再往下看,[]
0,我孙女,[]
0,可出不可进,[]
0,夏天吧,[]
2,随手乱扔,['乱扔']
0,我米7个,[]
0,自给自足,[]
2,fuckyou,['fuckyou']
0,并没有黑,[]
1,酥糖欢迎你,['欢迎']
0,兔子的尾巴,[]
0,淫僧你走,[]
0,有手也能水,[]
0,1000个,[]
0,已被教做人,[]
0,清楚看到？,[]
0,哪有得卖？,[]
0,故事可以的,[]
0,有木有图,[]
0,想你了姜爷,[]
0,埃菲尔铁塔,[]
2,我不感兴趣,['不感兴趣']
0,仙境,[]
0,求科普sis,[]
2,太嫩了毕竟,['太嫩了']
0,爆裂警察,[]
1,神迹啊……,['神迹']
0,这2都走？,[]
0,西班牙算,[]
0,不怕漏电么,[]
0,不回国了？,[]
0,国内的啊。,[]
0,一个社区,[]
0,还是7500,[]
0,可以哦,[]
1,这货很优越,['优越']
0,姐看这些？,[]
0,血里掺着精,[]
0,飞虎队,[]
0,＠佟丽娅,[]
0,位面之子,[]
0,不叫,[]
0,你恶,[]
1,三哥也很帅,['帅']
2,你妹，,['你妹']
0,刘玮,[]
0,嗯好头像,[]
0,牛都没有,[]
0,翁格,[]
0,我看的懂,[]
0,价格吗,[]
0,怎么是20...,[]
2,j罗就算了,['就算了']
0,2只老虎？,[]
0,大名单。,[]
0,求合租,[]
0,加里奥德曼,[]
1,西外小神童,['小神童']
2,风骚无比啊,['风骚']
0,全是基佬,[]
2,你才是逗逼,['逗逼']
0,颐和园。,[]
0,体育强省,[]
0,南昌人,[]
0,什么是中出,[]
0,有车吗？,[]
2,阴小屎大,['阴小屎大']
1,励志神曲,['励志']
0,fifa15妖人,[]
0,去国米吧,[]
2,躺枪了。,['躺枪']
1,大菲尔,['大']
0,吊打港灿,[]
1,10级大神好,['大神']
0,刚洗白。。,[]
0,赶紧分了,[]
1,16级大神,['大神']
0,杰队有办法,[]
0,小朋友,[]
0,他割了,[]
0,七年止痒,[]
0,KANO够不够,[]
0,切赫左脚？,[]
0,不要停,[]
0,迈克尔欧文,[]
0,图还有吗,[]
0,黑帮分子,[]
0,留名——,[]
0,是斯科尔斯,[]
2,你真的弱智,['弱智']
2,该死的联队,['该死']
0,吹🐮,[]
0,这是度娘,[]
0,原价票？,[]
0,很普通啊,[]
0,那款茶香的,[]
0,么问题！,[]
0,少就算了,[]
0,接着抬,[]
1,我这么专一,['专一']
0,11号是谁,[]
0,狮王,[]
0,我爱人,[]
2,字都打不好,['打不好']
0,一万呢,[]
0,bitch?,[]
0,欢迎~,[]
0,想掏粪,[]
0,挺好一妹子,[]
0,先天罡气,[]
0,余额宝,[]
0,哈儿师长？,[]
0,852337532@qq.com,[]
0,九级永丰,[]
0,丑b大联盟,[]
0,一战就是吧,[]
0,恐龙时代,[]
0,两立两废吧,[]
0,操作类行不,[]
0,下赛季开始,[]
0,我就是啊,[]
0,刚唱完,[]
0,堵车堵的吧,[]
0,这么冷,[]
2,杨已经老了,['老了']
0,沙僧,[]
0,检测DNS,[]
2,够淫荡么,['够淫荡么']
0,劈……,[]
1,你就是好人,['好人']
0,还有貂蝉,[]
0,签名。,[]
0,这真是画的,[]
0,就8分钟,[]
0,尼采莎,[]
2,恒大sb,['sb']
0,哈哈屌丝,[]
0,有右中卫,[]
0,毛小春,[]
0,你是表姐？,[]
0,5男一车,[]
0,一场都没看,[]
2,球员背锅了,['背锅']
0,口味独特,[]
0,说啊说啊,[]
0,回都灵训练,[]
0,必须等！,[]
0,150斤,[]
0,儿子整过,[]
0,RM玩过,[]
0,鲁尼属于MC,[]
0,你不补兵？,[]
0,上赛季半场3,[]
1,完爆饼王,['完爆']
0,68楼,[]
0,他想要啊,[]
0,层主女的？,[]
0,楼层楼层,[]
0,有链接嘛,[]
0,求视频连接,[]
0,真实的故事,[]
0,世界杯一般,[]
0,签名喜感,[]
0,感觉bugao,[]
2,垃圾苏牙,['垃圾']
0,没人接手吧,[]
0,@香草也香甜,[]
0,挺可惜的,[]
0,为啥要封,[]
0,4s才是经典,[]
0,占个位置,[]
0,老婆娶的好,[]
1,挺可爱的。,['可爱']
0,刚听完,[]
0,买个瘸子,[]
0,F5已蓝,[]
0,九千岁吉祥,[]
0,地块人,[]
2,楼主你太狠,['狠']
1,9527耶✌,['耶']
0,俺要举报,[]
1,喜欢的拿走,['喜欢']
1,比假jj的强,['强']
0,小冰,[]
2,你还是赌了,['赌了']
0,火星異種,[]
2,坑的是气运,['坑']
0,预言帖吗？,[]
0,开什么车啊,[]
2,被活剐,['活剐']
0,偏瘦多,[]
2,nice!,['nice!']
0,应该怎么穿,[]
1,够硬朗,['够硬朗']
2,sb能拖后腿,['sb\xa0']
0,水笔哥,[]
0,在外是凸空,[]
0,什么APP,[]
0,白天水了？,[]
0,欧文172吧,[]
0,连号都换了,[]
0,272会硬？,[]
0,不看路,[]
2,我看腻了,['看腻了']
0,当了几十天,[]
0,3000w啊,[]
0,找存在感的,[]
2,得了吧你,['得了吧你']
0,呵呵继续洗,[]
0,实况即视感,[]
0,你侮辱人,[]
0,反义词,[]
0,毕竟子弹多,[]
0,毕竟曼巴,[]
0,伊利巧乐兹,[]
0,网式足球,[]
0,你拍的？,[]
0,十六郎,[]
0,周三是7月1,[]
0,980一年100M,[]
0,稳如吃饼,[]
0,肛他！,[]
0,国王！！,[]
0,发紫了,[]
0,唱啊,[]
0,百獒毁星系,[]
0,你魔0708黑客,[]
0,广州郊区,[]
0,烧鸡,[]
0,女足？,[]
2,微博不服,['不服']
1,这氛围不错,['氛围不错']
0,要舔盖那种,[]
0,还有纳斯里,[]
0,目测无解,[]
0,就手机用用,[]
0,吴若希？,[]
0,阿渣尔,[]
0,住珠海？,[]
0,均价？？？,[]
0,必须澜澜,[]
1,看着很刚猛,['很刚猛']
0,但防守呢,[]
0,欧洲杯啊，,[]
0,那一带,[]
2,你管的着吗,['管的着吗']
1,这帅,['帅']
0,吉步,[]
0,下个id见,[]
0,体育老师,[]
0,不到五分钟,[]
0,单挑额！,[]
0,快了…,[]
2,心疼，哈哈,['心疼']
0,肯定真的撒,[]
1,3个神ID,['神']
0,杀死好喝啊,[]
2,居然不肯说,['居然不肯说']
0,我想胖,[]
2,愚昧的人民,['愚昧']
0,客场,[]
0,不进？,[]
0,撸吹自重,[]
0,莫签的吧,[]
1,卧槽，羡慕,['卧槽，羡慕']
0,ps还是电脑,[]
1,果然神id,['神id']
0,简直不存在,[]
0,你要试下么,[]
0,"4,主场4",[]
0,好吧没看清,[]
0,1次好吧,[]
0,曼8教练组,[]
0,像冲田杏梨,[]
0,上电视图,[]
0,各取所需,[]
0,他不敢抢,[]
0,但太啰嗦了,[]
0,禁书？,[]
0,可惜啊～,[]
0,人少,[]
0,20能雅阁不,[]
0,黄小贵,[]
0,下塘西路。,[]
0,什么小吧,[]
0,钓黄狗,[]
0,写的什么,[]
1,央视版完胜,['完胜']
0,加钱上1070,[]
1,当然好,['当然好']
2,基本无解,['无解']
0,再来个坎特,[]
0,沈默,[]
1,大布林德666,['666']
0,全北,[]
0,北京奥运会,[]
2,弱队出好门,['弱']
0,这是在？,[]
0,修🚗,[]
0,老哥教下,[]
0,别瞎说,[]
2,呵呵，打脸,['呵呵']
0,替补～,[]
0,3追成3,[]
1,这个大赞,['大赞']
0,三水你呢？,[]
0,会怎样,[]
0,哭了没,[]
0,要3444w,[]
2,fuckyouanal,['fuck']
0,MIMI好小……,[]
0,私信你了,[]
0,为啥啊...,[]
0,谁是大哥,[]
2,又黑饼王,['又黑']
0,暖,[]
2,孙子你炸了,['孙子你炸了']
0,靠进球了,[]
0,@杨国忠,[]
0,腾讯币楼,[]
0,还会自己装,[]
2,你这低仿,['低仿']
0,名侦探守则,[]
0,你好，985,[]
0,去年呢？,[]
1,实事求是,['实事求是']
0,应该是10年,[]
2,这傻逼神棍,['傻逼\xa0神棍']
0,184vs156,[]
0,新手上路,[]
0,你要么样,[]
0,巡逻龟在此,[]
0,摩托撞坦克,[]
0,多情人,[]
0,你认错了,[]
0,三场了…,[]
2,剧本太差,['太差']
0,你我他,[]
0,还有左拉,[]
0,先要会用,[]
0,这叫发帖?,[]
0,打篮球的,[]
0,我也是送吗,[]
0,将军V5,[]
0,上面有人,[]
0,它瞑目了没,[]
2,卓老板太叼,['太叼']
0,我蕾乱入,[]
0,又廷,[]
0,三坊七巷,[]
0,暑假还早,[]
0,红唇,[]
0,龙女你放哪,[]
0,回复：keke,[]
0,没看出来啊,[]
0,看完再papapa,[]
0,动作戏多不,[]
0,留下他,[]
0,你已经败了,[]
0,www.10086.com,[]
0,怪物……,[]
0,梅西呢,[]
0,抬遍全世界,[]
0,对啊对啊😊,[]
0,索尼mdr-1a,[]
0,中国好故事,[]
0,ip地址不对,[]
0,乱说吧,[]
0,可怜的蜀黍,[]
2,没来mmp北,['mmp']
2,大魔王😘,['大魔王']
2,技术水,['技术水']
2,淫僧最懂爱,['淫僧']
0,果果prpr,[]
0,没仗打,[]
0,卧槽，挺近,[]
0,哪种技巧,[]
0,我是在内涵,[]
0,多高啊,[]
0,笑毛,[]
0,洗杨弓3,[]
0,哈啤酒,[]
0,不是CLS吗,[]
0,十元,[]
0,有钱买？,[]
0,整车用料！,[]
0,吹吹才能抬,[]
2,十年小黑屋,['小黑屋']
0,啥地方,[]
0,奔跑吧广告,[]
1,有些工作狂,['工作狂']
2,我擦巩哥,['我擦']
0,10%有点多,[]
2,11级渣渣,['渣渣']
0,今年奥迪杯,[]
0,吓尿了…,[]
0,bb3题x＞2,[]
0,你和我,[]
2,有多烂啊,['烂']
0,肖国际排的,[]
0,演义少看看,[]
1,最爱的007,['爱']
0,哇哦！,[]
2,太肥了,['太肥了']
1,鸟黑加油,['加油']
0,这是台妹,[]
0,就是安息,[]
0,校友。,[]
0,我肿么了？,[]
0,至少1猴,[]
0,笑笑就行,[]
1,兰帕德更好,['更好']
0,山鸡老板早,[]
1,我只爱Beyond,['爱']
0,还得看韩版,[]
0,怎么补？,[]
1,腿真长,['真长']
0,萨布,[]
0,抢一把啊,[]
0,沈冰？,[]
0,QQ群噢,[]
0,不冲突,[]
